2025-04-06 19:37:57 | AUTHENTICATION | User: admin | IP: 185.199.108.153 | Method: Compromised IoT Device 
2025-12-30 19:13:42 | AUTHENTICATION | User: user1 | IP: 10.0.0.3 | Method: Phishing Attempt 
2025-12-30 19:13:46 | AUTHENTICATION | User: root | IP: 203.0.113.10 | Method: Insider Threat 
2025-12-30 19:13:48 | AUTHENTICATION | User: root | IP: 10.0.0.3 | Method: Zero-Day Exploit 
2025-12-30 19:13:52 | AUTHENTICATION | User: devops | IP: 45.33.29.100 | Method: Data Exfiltration 
2025-12-30 19:13:54 | AUTHENTICATION | User: root | IP: 203.0.113.10 | Method: Insider Threat 
2025-12-30 19:13:58 | AUTHENTICATION | User: admin | IP: 10.0.0.3 | Method: Zero-Day Exploit 

2025-12-30 19:13:15 | AUTHENTICATION | User: guest | IP: 8.8.4.4 | Method: Suspicious Network Activity 
2025-12-30 19:13:17 | AUTHENTICATION | User: admin | IP: 203.0.113.10 | Method: Suspicious File Upload 
2025-12-30 19:13:21 | AUTHENTICATION | User: guest | IP: 203.0.113.10 | Method: Phishing Attempt 
2025-12-30 19:13:24 | AUTHENTICATION | User: admin | IP: 8.8.4.4 | Method: Phishing Attempt 
2025-12-30 19:13:26 | AUTHENTICATION | User: devops | IP: 10.0.0.3 | Method: Command and Control (C2) Communication 
2025-12-30 19:13:29 | AUTHENTICATION | User: admin | IP: 45.33.29.100 | Method: Malware Execution 
2025-12-30 19:13:31 | AUTHENTICATION | User: devops | IP: 45.33.29.100 | Method: Anomalous Login Location 
2025-12-30 19:13:34 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Ransomware Detected 
2025-12-30 19:13:37 | AUTHENTICATION | User: guest | IP: 45.33.29.100 | Method: Zero-Day Exploit 
2025-12-30 19:13:40 | AUTHENTICATION | User: user1 | IP: 192.168.1.5 | Method: Malware Execution 
2025-12-30 19:13:42 | AUTHENTICATION | User: user1 | IP: 10.0.0.3 | Method: Phishing Attempt 
2025-12-30 19:13:46 | AUTHENTICATION | User: root | IP: 203.0.113.10 | Method: Insider Threat 
2025-12-30 19:13:48 | AUTHENTICATION | User: root | IP: 10.0.0.3 | Method: Zero-Day Exploit 
2025-12-30 19:13:52 | AUTHENTICATION | User: devops | IP: 45.33.29.100 | Method: Data Exfiltration 
2025-12-30 19:13:54 | AUTHENTICATION | User: root | IP: 203.0.113.10 | Method: Insider Threat 
2025-12-30 19:13:58 | AUTHENTICATION | User: admin | IP: 10.0.0.3 | Method: Zero-Day Exploit 
2025-12-30 19:14:01 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: Malware Execution 
2025-12-30 19:14:05 | AUTHENTICATION | User: user1 | IP: 185.199.108.153 | Method: Phishing Attempt 
2025-12-30 19:14:07 | AUTHENTICATION | User: user1 | IP: 8.8.4.4 | Method: Suspicious Network Activity 
2025-12-30 19:14:15 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Suspicious Network Activity 

2025-12-30 19:13:26 | AUTHENTICATION | User: devops | IP: 10.0.0.3 | Method: Command and Control (C2) Communication 
2025-12-30 19:13:29 | AUTHENTICATION | User: admin | IP: 45.33.29.100 | Method: Malware Execution 
2025-12-30 19:13:31 | AUTHENTICATION | User: devops | IP: 45.33.29.100 | Method: Anomalous Login Location 
2025-12-30 19:13:34 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Ransomware Detected 
2025-12-30 19:13:37 | AUTHENTICATION | User: guest | IP: 45.33.29.100 | Method: Zero-Day Exploit 
2025-12-30 19:13:40 | AUTHENTICATION | User: user1 | IP: 192.168.1.5 | Method: Malware Execution 
2025-12-30 19:13:42 | AUTHENTICATION | User: user1 | IP: 10.0.0.3 | Method: Phishing Attempt 
2025-12-30 19:13:46 | AUTHENTICATION | User: root | IP: 203.0.113.10 | Method: Insider Threat 
2025-12-30 19:13:48 | AUTHENTICATION | User: root | IP: 10.0.0.3 | Method: Zero-Day Exploit 
2025-12-30 19:13:52 | AUTHENTICATION | User: devops | IP: 45.33.29.100 | Method: Data Exfiltration 
2025-12-30 19:13:54 | AUTHENTICATION | User: root | IP: 203.0.113.10 | Method: Insider Threat 
2025-12-30 19:13:58 | AUTHENTICATION | User: admin | IP: 10.0.0.3 | Method: Zero-Day Exploit 
2025-12-30 19:14:01 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: Malware Execution 
2025-12-30 19:14:05 | AUTHENTICATION | User: user1 | IP: 185.199.108.153 | Method: Phishing Attempt 
2025-12-30 19:14:07 | AUTHENTICATION | User: user1 | IP: 8.8.4.4 | Method: Suspicious Network Activity 
2025-12-30 19:14:15 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Suspicious Network Activity 
2025-12-30 19:14:18 | AUTHENTICATION | User: root | IP: 192.168.1.5 | Method: Compromised IoT Device 
2025-12-30 19:14:20 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Phishing Attempt 
2025-12-30 19:14:23 | AUTHENTICATION | User: user1 | IP: 192.168.1.5 | Method: DDoS Attack 
2025-12-30 19:14:25 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Anomalous Login Location 

2025-12-30 19:13:34 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Ransomware Detected 
2025-12-30 19:13:37 | AUTHENTICATION | User: guest | IP: 45.33.29.100 | Method: Zero-Day Exploit 
2025-12-30 19:13:40 | AUTHENTICATION | User: user1 | IP: 192.168.1.5 | Method: Malware Execution 
2025-12-30 19:13:42 | AUTHENTICATION | User: user1 | IP: 10.0.0.3 | Method: Phishing Attempt 
2025-12-30 19:13:46 | AUTHENTICATION | User: root | IP: 203.0.113.10 | Method: Insider Threat 
2025-12-30 19:13:48 | AUTHENTICATION | User: root | IP: 10.0.0.3 | Method: Zero-Day Exploit 
2025-12-30 19:13:52 | AUTHENTICATION | User: devops | IP: 45.33.29.100 | Method: Data Exfiltration 
2025-12-30 19:13:54 | AUTHENTICATION | User: root | IP: 203.0.113.10 | Method: Insider Threat 
2025-12-30 19:13:58 | AUTHENTICATION | User: admin | IP: 10.0.0.3 | Method: Zero-Day Exploit 
2025-12-30 19:14:01 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: Malware Execution 
2025-12-30 19:14:05 | AUTHENTICATION | User: user1 | IP: 185.199.108.153 | Method: Phishing Attempt 
2025-12-30 19:14:07 | AUTHENTICATION | User: user1 | IP: 8.8.4.4 | Method: Suspicious Network Activity 
2025-12-30 19:14:15 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Suspicious Network Activity 
2025-12-30 19:14:18 | AUTHENTICATION | User: root | IP: 192.168.1.5 | Method: Compromised IoT Device 
2025-12-30 19:14:20 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Phishing Attempt 
2025-12-30 19:14:23 | AUTHENTICATION | User: user1 | IP: 192.168.1.5 | Method: DDoS Attack 
2025-12-30 19:14:25 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Anomalous Login Location 
2025-12-30 19:14:30 | AUTHENTICATION | User: support | IP: 10.0.0.3 | Method: Exploit Attempt 
2025-12-30 19:14:34 | AUTHENTICATION | User: support | IP: 185.199.108.153 | Method: Compromised IoT Device 
2025-12-30 19:14:36 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: DDoS Attack 

2025-12-30 19:13:42 | AUTHENTICATION | User: user1 | IP: 10.0.0.3 | Method: Phishing Attempt 
2025-12-30 19:13:46 | AUTHENTICATION | User: root | IP: 203.0.113.10 | Method: Insider Threat 
2025-12-30 19:13:48 | AUTHENTICATION | User: root | IP: 10.0.0.3 | Method: Zero-Day Exploit 
2025-12-30 19:13:52 | AUTHENTICATION | User: devops | IP: 45.33.29.100 | Method: Data Exfiltration 
2025-12-30 19:13:54 | AUTHENTICATION | User: root | IP: 203.0.113.10 | Method: Insider Threat 
2025-12-30 19:13:58 | AUTHENTICATION | User: admin | IP: 10.0.0.3 | Method: Zero-Day Exploit 
2025-12-30 19:14:01 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: Malware Execution 
2025-12-30 19:14:05 | AUTHENTICATION | User: user1 | IP: 185.199.108.153 | Method: Phishing Attempt 
2025-12-30 19:14:07 | AUTHENTICATION | User: user1 | IP: 8.8.4.4 | Method: Suspicious Network Activity 
2025-12-30 19:14:15 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Suspicious Network Activity 
2025-12-30 19:14:18 | AUTHENTICATION | User: root | IP: 192.168.1.5 | Method: Compromised IoT Device 
2025-12-30 19:14:20 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Phishing Attempt 
2025-12-30 19:14:23 | AUTHENTICATION | User: user1 | IP: 192.168.1.5 | Method: DDoS Attack 
2025-12-30 19:14:25 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Anomalous Login Location 
2025-12-30 19:14:30 | AUTHENTICATION | User: support | IP: 10.0.0.3 | Method: Exploit Attempt 
2025-12-30 19:14:34 | AUTHENTICATION | User: support | IP: 185.199.108.153 | Method: Compromised IoT Device 
2025-12-30 19:14:36 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: DDoS Attack 
2025-12-30 19:14:40 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: Data Exfiltration 
2025-12-30 19:14:44 | AUTHENTICATION | User: user1 | IP: 10.0.0.3 | Method: Privilege Escalation 
2025-12-30 19:14:46 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Suspicious File Upload 

2025-12-30 19:13:52 | AUTHENTICATION | User: devops | IP: 45.33.29.100 | Method: Data Exfiltration 
2025-12-30 19:13:54 | AUTHENTICATION | User: root | IP: 203.0.113.10 | Method: Insider Threat 
2025-12-30 19:13:58 | AUTHENTICATION | User: admin | IP: 10.0.0.3 | Method: Zero-Day Exploit 
2025-12-30 19:14:01 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: Malware Execution 
2025-12-30 19:14:05 | AUTHENTICATION | User: user1 | IP: 185.199.108.153 | Method: Phishing Attempt 
2025-12-30 19:14:07 | AUTHENTICATION | User: user1 | IP: 8.8.4.4 | Method: Suspicious Network Activity 
2025-12-30 19:14:15 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Suspicious Network Activity 
2025-12-30 19:14:18 | AUTHENTICATION | User: root | IP: 192.168.1.5 | Method: Compromised IoT Device 
2025-12-30 19:14:20 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Phishing Attempt 
2025-12-30 19:14:23 | AUTHENTICATION | User: user1 | IP: 192.168.1.5 | Method: DDoS Attack 
2025-12-30 19:14:25 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Anomalous Login Location 
2025-12-30 19:14:30 | AUTHENTICATION | User: support | IP: 10.0.0.3 | Method: Exploit Attempt 
2025-12-30 19:14:34 | AUTHENTICATION | User: support | IP: 185.199.108.153 | Method: Compromised IoT Device 
2025-12-30 19:14:36 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: DDoS Attack 
2025-12-30 19:14:40 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: Data Exfiltration 
2025-12-30 19:14:44 | AUTHENTICATION | User: user1 | IP: 10.0.0.3 | Method: Privilege Escalation 
2025-12-30 19:14:46 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Suspicious File Upload 
2025-12-30 19:14:49 | AUTHENTICATION | User: devops | IP: 10.0.0.3 | Method: Unpatched Vulnerability 
2025-12-30 19:14:52 | AUTHENTICATION | User: root | IP: 185.199.108.153 | Method: Compromised IoT Device 
2025-12-30 19:14:55 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Compromised IoT Device 

2025-12-30 19:13:58 | AUTHENTICATION | User: admin | IP: 10.0.0.3 | Method: Zero-Day Exploit 
2025-12-30 19:14:01 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: Malware Execution 
2025-12-30 19:14:05 | AUTHENTICATION | User: user1 | IP: 185.199.108.153 | Method: Phishing Attempt 
2025-12-30 19:14:07 | AUTHENTICATION | User: user1 | IP: 8.8.4.4 | Method: Suspicious Network Activity 
2025-12-30 19:14:15 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Suspicious Network Activity 
2025-12-30 19:14:18 | AUTHENTICATION | User: root | IP: 192.168.1.5 | Method: Compromised IoT Device 
2025-12-30 19:14:20 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Phishing Attempt 
2025-12-30 19:14:23 | AUTHENTICATION | User: user1 | IP: 192.168.1.5 | Method: DDoS Attack 
2025-12-30 19:14:25 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Anomalous Login Location 
2025-12-30 19:14:30 | AUTHENTICATION | User: support | IP: 10.0.0.3 | Method: Exploit Attempt 
2025-12-30 19:14:34 | AUTHENTICATION | User: support | IP: 185.199.108.153 | Method: Compromised IoT Device 
2025-12-30 19:14:36 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: DDoS Attack 
2025-12-30 19:14:40 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: Data Exfiltration 
2025-12-30 19:14:44 | AUTHENTICATION | User: user1 | IP: 10.0.0.3 | Method: Privilege Escalation 
2025-12-30 19:14:46 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Suspicious File Upload 
2025-12-30 19:14:49 | AUTHENTICATION | User: devops | IP: 10.0.0.3 | Method: Unpatched Vulnerability 
2025-12-30 19:14:52 | AUTHENTICATION | User: root | IP: 185.199.108.153 | Method: Compromised IoT Device 
2025-12-30 19:14:55 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Compromised IoT Device 
2025-12-30 19:14:58 | AUTHENTICATION | User: admin | IP: 185.199.108.153 | Method: Brute Force Attack 
2025-12-30 19:15:01 | AUTHENTICATION | User: devops | IP: 185.199.108.153 | Method: Privilege Escalation 

2025-12-30 19:14:05 | AUTHENTICATION | User: user1 | IP: 185.199.108.153 | Method: Phishing Attempt 
2025-12-30 19:14:07 | AUTHENTICATION | User: user1 | IP: 8.8.4.4 | Method: Suspicious Network Activity 
2025-12-30 19:14:15 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Suspicious Network Activity 
2025-12-30 19:14:18 | AUTHENTICATION | User: root | IP: 192.168.1.5 | Method: Compromised IoT Device 
2025-12-30 19:14:20 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Phishing Attempt 
2025-12-30 19:14:23 | AUTHENTICATION | User: user1 | IP: 192.168.1.5 | Method: DDoS Attack 
2025-12-30 19:14:25 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Anomalous Login Location 
2025-12-30 19:14:30 | AUTHENTICATION | User: support | IP: 10.0.0.3 | Method: Exploit Attempt 
2025-12-30 19:14:34 | AUTHENTICATION | User: support | IP: 185.199.108.153 | Method: Compromised IoT Device 
2025-12-30 19:14:36 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: DDoS Attack 
2025-12-30 19:14:40 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: Data Exfiltration 
2025-12-30 19:14:44 | AUTHENTICATION | User: user1 | IP: 10.0.0.3 | Method: Privilege Escalation 
2025-12-30 19:14:46 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Suspicious File Upload 
2025-12-30 19:14:49 | AUTHENTICATION | User: devops | IP: 10.0.0.3 | Method: Unpatched Vulnerability 
2025-12-30 19:14:52 | AUTHENTICATION | User: root | IP: 185.199.108.153 | Method: Compromised IoT Device 
2025-12-30 19:14:55 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Compromised IoT Device 
2025-12-30 19:14:58 | AUTHENTICATION | User: admin | IP: 185.199.108.153 | Method: Brute Force Attack 
2025-12-30 19:15:01 | AUTHENTICATION | User: devops | IP: 185.199.108.153 | Method: Privilege Escalation 
2025-12-30 19:15:06 | AUTHENTICATION | User: user1 | IP: 203.0.113.10 | Method: Cross-Site Scripting (XSS) 
2025-12-30 19:15:09 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Data Exfiltration 

2025-12-30 19:14:15 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Suspicious Network Activity 
2025-12-30 19:14:18 | AUTHENTICATION | User: root | IP: 192.168.1.5 | Method: Compromised IoT Device 
2025-12-30 19:14:20 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Phishing Attempt 
2025-12-30 19:14:23 | AUTHENTICATION | User: user1 | IP: 192.168.1.5 | Method: DDoS Attack 
2025-12-30 19:14:25 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Anomalous Login Location 
2025-12-30 19:14:30 | AUTHENTICATION | User: support | IP: 10.0.0.3 | Method: Exploit Attempt 
2025-12-30 19:14:34 | AUTHENTICATION | User: support | IP: 185.199.108.153 | Method: Compromised IoT Device 
2025-12-30 19:14:36 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: DDoS Attack 
2025-12-30 19:14:40 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: Data Exfiltration 
2025-12-30 19:14:44 | AUTHENTICATION | User: user1 | IP: 10.0.0.3 | Method: Privilege Escalation 
2025-12-30 19:14:46 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Suspicious File Upload 
2025-12-30 19:14:49 | AUTHENTICATION | User: devops | IP: 10.0.0.3 | Method: Unpatched Vulnerability 
2025-12-30 19:14:52 | AUTHENTICATION | User: root | IP: 185.199.108.153 | Method: Compromised IoT Device 
2025-12-30 19:14:55 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Compromised IoT Device 
2025-12-30 19:14:58 | AUTHENTICATION | User: admin | IP: 185.199.108.153 | Method: Brute Force Attack 
2025-12-30 19:15:01 | AUTHENTICATION | User: devops | IP: 185.199.108.153 | Method: Privilege Escalation 
2025-12-30 19:15:06 | AUTHENTICATION | User: user1 | IP: 203.0.113.10 | Method: Cross-Site Scripting (XSS) 
2025-12-30 19:15:09 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Data Exfiltration 
2025-12-30 19:15:14 | AUTHENTICATION | User: root | IP: 10.0.0.3 | Method: Exploit Attempt 
2025-12-30 19:15:19 | AUTHENTICATION | User: user1 | IP: 203.0.113.10 | Method: Exploit Attempt 

2025-12-30 19:14:23 | AUTHENTICATION | User: user1 | IP: 192.168.1.5 | Method: DDoS Attack 
2025-12-30 19:14:25 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Anomalous Login Location 
2025-12-30 19:14:30 | AUTHENTICATION | User: support | IP: 10.0.0.3 | Method: Exploit Attempt 
2025-12-30 19:14:34 | AUTHENTICATION | User: support | IP: 185.199.108.153 | Method: Compromised IoT Device 
2025-12-30 19:14:36 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: DDoS Attack 
2025-12-30 19:14:40 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: Data Exfiltration 
2025-12-30 19:14:44 | AUTHENTICATION | User: user1 | IP: 10.0.0.3 | Method: Privilege Escalation 
2025-12-30 19:14:46 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Suspicious File Upload 
2025-12-30 19:14:49 | AUTHENTICATION | User: devops | IP: 10.0.0.3 | Method: Unpatched Vulnerability 
2025-12-30 19:14:52 | AUTHENTICATION | User: root | IP: 185.199.108.153 | Method: Compromised IoT Device 
2025-12-30 19:14:55 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Compromised IoT Device 
2025-12-30 19:14:58 | AUTHENTICATION | User: admin | IP: 185.199.108.153 | Method: Brute Force Attack 
2025-12-30 19:15:01 | AUTHENTICATION | User: devops | IP: 185.199.108.153 | Method: Privilege Escalation 
2025-12-30 19:15:06 | AUTHENTICATION | User: user1 | IP: 203.0.113.10 | Method: Cross-Site Scripting (XSS) 
2025-12-30 19:15:09 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Data Exfiltration 
2025-12-30 19:15:14 | AUTHENTICATION | User: root | IP: 10.0.0.3 | Method: Exploit Attempt 
2025-12-30 19:15:19 | AUTHENTICATION | User: user1 | IP: 203.0.113.10 | Method: Exploit Attempt 
2025-12-30 19:15:23 | AUTHENTICATION | User: admin | IP: 185.199.108.153 | Method: Unauthorized Access Attempt 
2025-12-30 19:15:28 | AUTHENTICATION | User: guest | IP: 8.8.4.4 | Method: SQL Injection 
2025-12-30 19:15:30 | AUTHENTICATION | User: guest | IP: 10.0.0.3 | Method: Cross-Site Scripting (XSS) 

2025-12-30 19:14:36 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: DDoS Attack 
2025-12-30 19:14:40 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: Data Exfiltration 
2025-12-30 19:14:44 | AUTHENTICATION | User: user1 | IP: 10.0.0.3 | Method: Privilege Escalation 
2025-12-30 19:14:46 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Suspicious File Upload 
2025-12-30 19:14:49 | AUTHENTICATION | User: devops | IP: 10.0.0.3 | Method: Unpatched Vulnerability 
2025-12-30 19:14:52 | AUTHENTICATION | User: root | IP: 185.199.108.153 | Method: Compromised IoT Device 
2025-12-30 19:14:55 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Compromised IoT Device 
2025-12-30 19:14:58 | AUTHENTICATION | User: admin | IP: 185.199.108.153 | Method: Brute Force Attack 
2025-12-30 19:15:01 | AUTHENTICATION | User: devops | IP: 185.199.108.153 | Method: Privilege Escalation 
2025-12-30 19:15:06 | AUTHENTICATION | User: user1 | IP: 203.0.113.10 | Method: Cross-Site Scripting (XSS) 
2025-12-30 19:15:09 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Data Exfiltration 
2025-12-30 19:15:14 | AUTHENTICATION | User: root | IP: 10.0.0.3 | Method: Exploit Attempt 
2025-12-30 19:15:19 | AUTHENTICATION | User: user1 | IP: 203.0.113.10 | Method: Exploit Attempt 
2025-12-30 19:15:23 | AUTHENTICATION | User: admin | IP: 185.199.108.153 | Method: Unauthorized Access Attempt 
2025-12-30 19:15:28 | AUTHENTICATION | User: guest | IP: 8.8.4.4 | Method: SQL Injection 
2025-12-30 19:15:30 | AUTHENTICATION | User: guest | IP: 10.0.0.3 | Method: Cross-Site Scripting (XSS) 
2025-12-30 19:15:33 | AUTHENTICATION | User: guest | IP: 185.199.108.153 | Method: Anomalous Login Location 
2025-12-30 19:15:35 | AUTHENTICATION | User: admin | IP: 10.0.0.3 | Method: Unauthorized Access Attempt 
2025-12-30 19:15:39 | AUTHENTICATION | User: admin | IP: 45.33.29.100 | Method: Command and Control (C2) Communication 
2025-12-30 19:15:41 | AUTHENTICATION | User: admin | IP: 203.0.113.10 | Method: Unpatched Vulnerability 

2025-12-30 19:14:46 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Suspicious File Upload 
2025-12-30 19:14:49 | AUTHENTICATION | User: devops | IP: 10.0.0.3 | Method: Unpatched Vulnerability 
2025-12-30 19:14:52 | AUTHENTICATION | User: root | IP: 185.199.108.153 | Method: Compromised IoT Device 
2025-12-30 19:14:55 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Compromised IoT Device 
2025-12-30 19:14:58 | AUTHENTICATION | User: admin | IP: 185.199.108.153 | Method: Brute Force Attack 
2025-12-30 19:15:01 | AUTHENTICATION | User: devops | IP: 185.199.108.153 | Method: Privilege Escalation 
2025-12-30 19:15:06 | AUTHENTICATION | User: user1 | IP: 203.0.113.10 | Method: Cross-Site Scripting (XSS) 
2025-12-30 19:15:09 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Data Exfiltration 
2025-12-30 19:15:14 | AUTHENTICATION | User: root | IP: 10.0.0.3 | Method: Exploit Attempt 
2025-12-30 19:15:19 | AUTHENTICATION | User: user1 | IP: 203.0.113.10 | Method: Exploit Attempt 
2025-12-30 19:15:23 | AUTHENTICATION | User: admin | IP: 185.199.108.153 | Method: Unauthorized Access Attempt 
2025-12-30 19:15:28 | AUTHENTICATION | User: guest | IP: 8.8.4.4 | Method: SQL Injection 
2025-12-30 19:15:30 | AUTHENTICATION | User: guest | IP: 10.0.0.3 | Method: Cross-Site Scripting (XSS) 
2025-12-30 19:15:33 | AUTHENTICATION | User: guest | IP: 185.199.108.153 | Method: Anomalous Login Location 
2025-12-30 19:15:35 | AUTHENTICATION | User: admin | IP: 10.0.0.3 | Method: Unauthorized Access Attempt 
2025-12-30 19:15:39 | AUTHENTICATION | User: admin | IP: 45.33.29.100 | Method: Command and Control (C2) Communication 
2025-12-30 19:15:41 | AUTHENTICATION | User: admin | IP: 203.0.113.10 | Method: Unpatched Vulnerability 
2025-12-30 19:15:43 | AUTHENTICATION | User: devops | IP: 203.0.113.10 | Method: Brute Force Attack 
2025-12-30 19:15:48 | AUTHENTICATION | User: admin | IP: 203.0.113.10 | Method: Unauthorized Access Attempt 
2025-12-30 19:15:50 | AUTHENTICATION | User: root | IP: 203.0.113.10 | Method: Data Exfiltration 

2025-12-30 19:14:55 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Compromised IoT Device 
2025-12-30 19:14:58 | AUTHENTICATION | User: admin | IP: 185.199.108.153 | Method: Brute Force Attack 
2025-12-30 19:15:01 | AUTHENTICATION | User: devops | IP: 185.199.108.153 | Method: Privilege Escalation 
2025-12-30 19:15:06 | AUTHENTICATION | User: user1 | IP: 203.0.113.10 | Method: Cross-Site Scripting (XSS) 
2025-12-30 19:15:09 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Data Exfiltration 
2025-12-30 19:15:14 | AUTHENTICATION | User: root | IP: 10.0.0.3 | Method: Exploit Attempt 
2025-12-30 19:15:19 | AUTHENTICATION | User: user1 | IP: 203.0.113.10 | Method: Exploit Attempt 
2025-12-30 19:15:23 | AUTHENTICATION | User: admin | IP: 185.199.108.153 | Method: Unauthorized Access Attempt 
2025-12-30 19:15:28 | AUTHENTICATION | User: guest | IP: 8.8.4.4 | Method: SQL Injection 
2025-12-30 19:15:30 | AUTHENTICATION | User: guest | IP: 10.0.0.3 | Method: Cross-Site Scripting (XSS) 
2025-12-30 19:15:33 | AUTHENTICATION | User: guest | IP: 185.199.108.153 | Method: Anomalous Login Location 
2025-12-30 19:15:35 | AUTHENTICATION | User: admin | IP: 10.0.0.3 | Method: Unauthorized Access Attempt 
2025-12-30 19:15:39 | AUTHENTICATION | User: admin | IP: 45.33.29.100 | Method: Command and Control (C2) Communication 
2025-12-30 19:15:41 | AUTHENTICATION | User: admin | IP: 203.0.113.10 | Method: Unpatched Vulnerability 
2025-12-30 19:15:43 | AUTHENTICATION | User: devops | IP: 203.0.113.10 | Method: Brute Force Attack 
2025-12-30 19:15:48 | AUTHENTICATION | User: admin | IP: 203.0.113.10 | Method: Unauthorized Access Attempt 
2025-12-30 19:15:50 | AUTHENTICATION | User: root | IP: 203.0.113.10 | Method: Data Exfiltration 
2025-12-30 19:15:52 | AUTHENTICATION | User: user1 | IP: 10.0.0.3 | Method: Unpatched Vulnerability 
2025-12-30 19:15:56 | AUTHENTICATION | User: support | IP: 203.0.113.10 | Method: Brute Force Attack 
2025-12-30 19:16:30 | AUTHENTICATION | User: support | IP: 8.8.4.4 | Method: Suspicious Network Activity 

2025-12-30 19:15:01 | AUTHENTICATION | User: devops | IP: 185.199.108.153 | Method: Privilege Escalation 
2025-12-30 19:15:06 | AUTHENTICATION | User: user1 | IP: 203.0.113.10 | Method: Cross-Site Scripting (XSS) 
2025-12-30 19:15:09 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Data Exfiltration 
2025-12-30 19:15:14 | AUTHENTICATION | User: root | IP: 10.0.0.3 | Method: Exploit Attempt 
